ID,Start Date,End Date,Gender,Zip,Age,Race
1,2/13/2018,,Female,19400,9,Asian
1,11/14/2017,7/3/2018,Male,19243,11,White
1,11/14/2017,,Female,19148,12,Black
1,1/26/2018,11/20/2019,Male,19834,20,Hispanic
1,1/3/2018,6/21/2019,Female,19974,16,Multi-race
1,4/26/2019,,Male,19782,6,Hispanic
1,8/14/2018,6/24/2019,Male,19241,9,Black
1,6/18/2018,,Female,19579,11,Hispanic
1,12/3/2017,6/26/2019,Male,19531,14,White
1,12/20/2017,,Female,19659,13,Some Other Race
1,1/16/2018,9/15/2018,Male,19176,19,Some Other Race
1,6/9/2019,,Male,19661,11,Multi-race
1,10/1/2018,10/18/2019,Female,19924,8,Multi-race
1,7/17/2017,,Female,19861,11,Hispanic
1,2/3/2019,,Male,19922,11,Multi-race
1,1/29/2017,3/11/2018,Male,19539,10,Some Other Race
1,10/15/2018,,Female,19522,15,Hispanic
1,12/21/2018,7/14/2019,Male,19331,14,Black
1,12/17/2017,9/13/2018,Female,19602,17,Black
1,11/23/2018,3/14/2019,Male,19398,12,Hispanic
1,4/2/2017,8/22/2018,Male,19299,11,Hispanic
1,2/10/2018,11/2/2018,Male,19962,13,White
1,3/11/2018,4/1/2019,Male,19960,8,Multi-race
1,1/7/2019,,Female,19766,16,Multi-race
1,5/23/2015,7/30/2018,Male,19145,24,Multi-race
1,10/10/2015,,Female,19016,12,Black
1,9/27/2015,6/21/2018,Female,19926,16,Asian
1,10/25/2015,6/28/2018,Female,19791,18,Multi-race
1,10/7/2017,6/21/2018,Female,19378,18,Some Other Race
1,1/16/2018,2/22/2019,Female,19759,12,Black
1,5/5/2017,1/16/2019,Female,19121,14,Black
1,12/23/2015,7/11/2019,Male,19637,15,White
1,9/30/2017,4/16/2018,Male,19988,14,Multi-race
1,7/5/2016,8/5/2019,Male,19986,8,Hispanic
1,11/27/2018,6/11/2019,Female,19736,11,Hispanic
1,5/14/2016,9/2/2019,Female,19638,13,Some Other Race
1,3/24/2019,,Male,19094,16,White
1,9/8/2016,3/6/2019,Male,19994,14,Multi-race
1,10/14/2016,,Female,19458,16,Black
1,9/6/2016,,Female,19471,9,Black
1,1/6/2018,,Male,19755,14,White
1,10/16/2018,9/22/2019,Female,19024,13,Asian
1,10/10/2018,,Male,19299,16,Asian
1,1/8/2017,,Male,19305,9,White
1,1/10/2018,10/11/2018,Male,19686,10,Some Other Race
1,8/28/2018,,Male,19447,12,Black
1,10/3/2016,8/1/2018,Female,19222,12,Asian
1,9/13/2016,12/22/2018,Male,19669,15,Black
1,10/30/2017,12/31/2018,Male,19195,9,Some Other Race
1,1/18/2019,10/24/2019,Female,19123,11,Hispanic
1,10/22/2016,3/28/2018,Female,19714,9,Asian
1,11/8/2017,,Female,19726,13,Hispanic
1,9/29/2016,10/2/2019,Male,19588,15,White
1,12/15/2016,2/28/2018,Male,19741,10,White
1,10/9/2016,9/20/2019,Female,19760,15,White
1,10/29/2016,,Female,19904,12,Multi-race
1,1/11/2017,12/20/2018,Female,19732,12,Asian
1,10/21/2018,,Female,19090,12,White
1,10/23/2017,3/16/2018,Female,19903,14,Multi-race
1,2/15/2017,11/28/2018,Female,19497,11,White
1,1/12/2017,3/16/2018,Female,19923,11,Asian
1,7/6/2017,8/21/2019,Female,19091,9,Some Other Race
1,7/15/2018,,Male,19430,12,Asian
1,7/28/2017,3/2/2018,Female,19433,13,Multi-race
1,9/27/2017,3/16/2018,Male,19000,11,Hispanic
1,9/17/2017,12/20/2018,Female,19819,10,White
1,11/25/2018,,Male,19197,12,White
1,5/5/2018,,Female,19546,15,Multi-race
1,10/9/2017,,Female,19769,13,Multi-race
1,9/22/2017,2/27/2018,Female,19095,12,Asian
1,10/12/2017,,Male,19473,15,Asian
1,12/10/2017,7/27/2018,Male,19413,17,Asian
1,11/29/2017,6/12/2019,Female,19978,11,Black
1,10/18/2015,8/5/2019,Female,19750,11,Multi-race
1,2/28/2018,6/14/2019,Male,19153,16,Black
1,4/23/2018,4/14/2019,Male,19427,17,Black
1,10/17/2018,,Male,19676,11,Multi-race
1,7/28/2018,,Male,19083,12,Some Other Race
1,3/3/2019,,Male,19636,9,Some Other Race
1,10/28/2018,,Female,19822,11,Black
1,11/1/2018,,Male,19227,12,Multi-race
1,11/1/2017,5/31/2018,Female,19614,19,White
1,10/4/2018,7/17/2019,Female,19852,21,Hispanic
1,9/18/2017,,Female,19020,12,Some Other Race
1,8/30/2018,8/11/2019,Male,19519,14,White
1,9/24/2017,8/14/2018,Female,19636,10,Some Other Race
1,11/27/2017,11/7/2018,Male,19493,7,Black
1,9/11/2017,,Male,19189,11,Black
1,12/25/2016,,Female,19198,8,Black
1,8/22/2015,,Female,19233,14,Black
1,10/15/2015,5/24/2018,Male,19149,13,Some Other Race
1,8/27/2015,7/13/2018,Female,19834,15,Some Other Race
1,10/1/2015,,Male,19348,14,White
1,1/14/2016,4/14/2018,Female,19942,17,Black
1,11/17/2016,4/2/2018,Female,19875,13,Some Other Race
1,12/6/2018,,Female,19301,13,Asian
1,11/10/2015,4/14/2018,Male,19375,11,Multi-race
1,8/31/2015,8/16/2019,Female,19685,13,Black
1,10/2/2015,6/30/2018,Female,19205,12,Some Other Race
1,11/28/2015,6/13/2018,Male,19481,14,Hispanic
1,9/21/2015,2/15/2018,Male,19833,13,Asian
1,12/4/2015,12/23/2018,Male,19040,13,Multi-race
1,8/17/2016,,Female,19905,16,Multi-race
1,11/3/2017,,Female,19099,11,Hispanic
1,1/15/2018,4/1/2019,Female,19754,14,Black
1,10/1/2017,3/3/2018,Male,19072,11,White
1,4/11/2016,7/2/2019,Male,19829,11,White
1,5/5/2016,4/21/2018,Male,19261,14,White
1,9/6/2016,8/25/2018,Female,19707,10,Black
1,3/17/2016,11/2/2018,Female,19486,14,Asian
1,9/21/2016,,Female,19470,10,Multi-race
1,1/22/2017,10/4/2018,Male,19087,11,Some Other Race
1,9/27/2017,4/4/2019,Female,19897,14,Asian
1,11/18/2016,7/12/2018,Male,19483,14,White
1,9/12/2016,7/19/2018,Male,19447,11,Asian
1,11/30/2017,4/6/2018,Male,19934,12,Black
1,10/20/2018,,Female,19461,9,White
1,10/17/2017,,Male,19388,8,Some Other Race
1,12/17/2017,4/25/2019,Female,19798,16,Black
1,9/25/2018,6/14/2019,Female,19226,9,Hispanic
1,8/11/2019,,Female,19254,7,Some Other Race
1,7/4/2018,,Male,19448,12,Black
1,6/14/2018,,Male,19733,12,Asian
1,12/16/2017,,Male,19690,10,Some Other Race
1,11/27/2017,5/27/2018,Female,19433,8,Black
1,10/7/2017,6/24/2018,Male,19829,11,Multi-race
1,10/3/2017,6/29/2018,Female,19260,11,White
1,10/31/2017,8/12/2018,Male,19893,11,White
1,11/1/2017,,Male,19952,13,Hispanic
1,10/7/2017,3/24/2018,Male,19891,14,Hispanic
1,11/27/2018,,Female,19912,11,Multi-race
1,3/16/2018,,Female,19778,14,Black
1,1/5/2018,9/20/2018,Female,19145,12,Hispanic
1,3/21/2018,8/8/2019,Female,19959,13,Multi-race
1,9/21/2018,,Male,19885,14,Black
1,10/10/2018,,Male,19271,14,Black
1,9/1/2018,,Male,19031,14,Some Other Race
1,10/29/2018,3/14/2019,Female,19446,12,Black
1,10/14/2016,5/8/2018,Male,19180,12,Multi-race
1,2/26/2018,9/2/2019,Female,19317,12,Asian
1,10/4/2017,5/29/2018,Male,19402,16,Asian
1,8/25/2017,3/17/2019,Male,19399,11,Multi-race
1,12/1/2016,10/5/2018,Male,19761,11,Black
1,1/9/2017,,Female,19310,10,White
1,10/5/2018,12/26/2018,Male,19291,13,White
1,12/4/2017,7/15/2018,Female,19922,14,Multi-race
1,2/6/2018,9/13/2018,Female,19434,8,Some Other Race
1,12/24/2018,5/14/2019,Male,19034,10,Multi-race
1,2/4/2017,,Male,19622,15,Asian
1,10/18/2015,4/15/2018,Female,19791,15,Black
1,9/13/2017,,Female,19007,15,Hispanic
1,2/22/2018,7/10/2018,Female,19620,14,Black
1,9/3/2018,7/18/2019,Male,19248,10,White
1,6/11/2019,,Male,19393,13,Black
1,9/1/2015,6/7/2019,Male,19401,11,White
1,10/8/2015,5/5/2018,Male,19046,19,Some Other Race
1,11/20/2015,3/23/2019,Male,19857,19,Asian
1,3/9/2019,10/14/2019,Male,19147,21,Multi-race
1,9/4/2015,7/28/2019,Male,19439,15,White
1,11/3/2017,7/27/2018,Female,19732,15,Multi-race
1,10/22/2018,,Male,19118,14,White
1,9/6/2015,7/2/2019,Female,19512,9,Multi-race
1,10/14/2015,7/30/2018,Female,19623,17,Some Other Race
1,10/2/2018,5/5/2019,Male,19773,15,Asian
1,10/13/2015,,Male,19445,8,Hispanic
1,10/22/2015,7/17/2018,Male,19668,18,Some Other Race
1,12/20/2016,,Male,19613,16,Some Other Race
1,12/1/2015,4/21/2018,Male,19334,14,Hispanic
1,1/2/2018,,Female,19493,9,Multi-race
1,1/11/2016,,Male,19549,12,Multi-race
1,5/21/2016,4/6/2018,Male,19536,14,Asian
1,9/6/2016,7/1/2018,Female,19446,12,Hispanic
1,9/27/2016,8/5/2018,Male,19439,14,Asian
1,9/20/2016,7/11/2018,Male,19160,14,Black
1,9/24/2016,4/22/2019,Male,19958,11,Black
1,8/31/2016,7/19/2018,Male,19419,18,Multi-race
1,11/3/2016,12/2/2018,Male,19650,16,Some Other Race
1,11/13/2016,8/14/2018,Male,19222,17,Black
1,11/8/2016,7/13/2018,Male,19933,18,Multi-race
1,7/23/2017,,Female,19379,13,Black
1,1/28/2018,2/8/2019,Male,19282,15,White
1,10/15/2017,6/25/2018,Female,19748,10,White
1,11/7/2016,7/12/2018,Female,19606,14,Some Other Race
1,12/5/2016,3/28/2019,Male,19597,18,Black
1,10/3/2016,3/21/2018,Female,19559,10,Some Other Race
1,8/19/2017,,Female,19720,10,Hispanic
1,9/28/2017,1/10/2019,Female,19144,12,Hispanic
1,1/18/2018,11/26/2018,Male,19995,10,Asian
1,9/14/2019,,Male,19738,11,Black
1,1/24/2017,7/16/2019,Male,19413,15,White
1,2/1/2017,12/5/2018,Male,19740,10,White
1,12/10/2016,,Female,19204,9,White
1,3/12/2017,6/24/2019,Male,19628,13,Black
1,12/31/2016,4/6/2018,Female,19675,14,Hispanic
1,3/10/2018,11/20/2018,Female,19778,13,Black
1,10/19/2017,6/8/2019,Female,19665,13,Black
1,8/20/2017,,Male,19069,14,White
1,8/31/2017,,Male,19062,15,Black
1,10/23/2017,,Male,19921,11,Asian
1,5/4/2018,5/24/2019,Female,19305,17,Some Other Race
1,10/20/2017,7/30/2019,Male,19181,10,Asian
1,12/1/2018,,Female,19337,11,Asian
1,11/8/2017,,Female,19610,12,White
1,12/29/2017,,Male,19136,13,Hispanic
1,10/18/2018,,Male,19422,13,Asian
1,11/22/2017,2/27/2018,Female,19558,11,Multi-race
1,12/30/2017,6/21/2018,Male,19480,19,Asian
1,1/11/2018,12/8/2018,Female,19717,6,Multi-race
1,2/18/2019,,Male,19907,12,Hispanic
1,10/13/2018,,Male,19169,13,White
1,12/7/2016,9/2/2019,Male,19620,11,Asian
1,11/26/2016,,Female,19520,13,White
1,2/16/2017,,Female,19843,13,Asian
1,6/3/2017,3/31/2019,Male,19629,14,White
1,2/28/2017,11/2/2018,Female,19154,15,Hispanic
1,7/22/2018,3/12/2019,Male,19754,10,Multi-race
1,9/1/2017,5/28/2018,Female,19684,18,Hispanic
1,3/10/2018,5/14/2019,Male,19886,9,Asian
1,8/1/2018,10/1/2019,Female,19282,15,Multi-race
1,5/31/2018,7/28/2019,Female,19612,9,White
1,2/7/2019,,Male,19889,14,Multi-race
1,9/23/2018,,Female,19604,9,Multi-race
1,3/7/2019,,Female,19605,16,Hispanic
1,11/1/2018,,Male,19019,9,Hispanic
1,11/9/2018,6/13/2019,Male,19874,16,Multi-race
1,11/7/2018,,Female,19503,9,Asian
1,11/9/2018,,Male,19771,7,Hispanic
1,5/4/2019,,Female,19788,13,Asian
1,9/21/2018,,Male,19969,14,Hispanic
1,10/25/2018,2/1/2019,Female,19744,11,Black
1,9/11/2018,6/9/2019,Male,19696,7,Some Other Race
1,10/10/2018,10/19/2019,Female,19625,17,Black
1,10/6/2018,,Female,19129,6,White
1,10/8/2018,7/24/2019,Female,19100,7,Asian
1,10/4/2018,10/31/2019,Male,19303,6,White
1,10/26/2018,8/4/2019,Female,19535,15,White
1,11/23/2018,8/19/2019,Male,19746,13,White
1,2/7/2019,,Male,19968,8,Asian
1,11/16/2018,9/20/2019,Female,19585,17,Multi-race
1,10/2/2018,,Male,19924,13,White
1,1/30/2019,7/8/2019,Male,19027,11,Black
1,12/18/2018,,Male,19117,11,White
1,4/1/2019,,Female,19820,6,Hispanic
1,3/16/2019,,Male,19868,14,Multi-race
1,8/22/2018,12/13/2018,Female,19265,22,Hispanic
1,10/10/2018,,Male,19774,14,Hispanic
1,11/14/2018,6/19/2019,Female,19951,18,Black
1,4/5/2019,5/13/2019,Male,19196,13,Black
1,10/11/2018,,Female,19192,10,Some Other Race
1,8/15/2018,,Female,19294,15,Asian
1,3/18/2019,8/15/2019,Male,19090,12,Multi-race
1,9/15/2018,6/6/2019,Female,19359,21,Black
1,10/16/2018,,Male,19675,13,Black
1,10/6/2018,,Male,19761,12,Asian
1,9/24/2018,,Male,19374,9,Some Other Race
1,7/2/2018,,Male,19301,12,White
1,8/3/2018,2/11/2019,Male,19669,16,Hispanic
1,1/18/2019,,Male,19638,13,Asian
1,12/26/2018,,Male,19955,17,Hispanic
1,10/6/2019,,Female,19090,9,Black
1,4/15/2019,11/27/2019,Male,19676,10,Hispanic
1,10/19/2018,,Female,19994,8,Black
1,12/3/2018,,Female,19229,12,White
1,1/24/2019,,Female,19157,12,Asian
1,10/20/2018,4/17/2019,Male,19853,14,Asian
1,10/24/2018,8/16/2019,Male,19276,13,Hispanic
1,12/13/2018,,Female,19091,8,Multi-race
1,12/5/2018,11/11/2019,Male,19471,13,White
1,10/24/2018,3/31/2019,Male,19532,12,Some Other Race
1,11/20/2018,1/26/2019,Male,19689,9,Hispanic
1,10/15/2018,,Male,19331,10,Multi-race
1,2/7/2019,,Male,19525,13,Hispanic
1,12/11/2018,,Male,19323,7,Asian
1,2/10/2019,,Male,19171,12,Hispanic
1,3/26/2019,,Female,19230,17,White
1,6/14/2019,,Male,19617,9,Some Other Race
1,10/10/2019,,Female,19920,14,Multi-race
1,10/14/2019,,Female,19075,9,Hispanic
1,2/20/2017,3/21/2018,Female,19380,16,Black
1,5/6/2017,4/13/2018,Male,19824,20,Asian
1,7/28/2016,,Female,19862,18,Hispanic
1,9/11/2014,8/23/2018,Female,19503,14,White
1,10/4/2018,5/20/2019,Female,19528,15,White
1,9/8/2013,,Female,19578,12,Some Other Race
1,9/1/2013,8/15/2018,Male,19260,16,White
1,5/13/2015,,Male,19689,12,Multi-race
1,3/7/2015,,Female,19200,16,Asian
1,12/26/2015,7/24/2018,Female,19726,13,Asian
1,2/27/2016,8/23/2018,Female,19989,15,White
1,11/16/2015,7/26/2019,Male,19808,13,White
1,2/2/2014,9/9/2018,Male,19766,15,Hispanic
1,8/7/2013,,Male,19561,21,Black
1,3/27/2017,6/19/2018,Male,19824,16,Asian
1,6/13/2016,4/24/2018,Male,19080,15,Hispanic
1,12/22/2016,3/28/2018,Male,19422,9,Some Other Race
1,8/19/2018,,Male,19704,14,Some Other Race
1,5/30/2011,,Male,19464,16,Black
1,9/21/2016,6/27/2018,Female,19313,15,Multi-race
1,9/18/2014,,Female,19373,14,Hispanic
1,11/30/2017,5/21/2018,Male,19106,7,White
1,7/28/2019,,Female,19036,7,Hispanic
1,12/2/2017,,Male,19750,12,Some Other Race
1,11/29/2015,,Male,19178,11,Hispanic
1,4/12/2016,7/14/2018,Female,19008,18,Some Other Race
1,12/8/2016,,Female,19605,11,White
1,8/24/2014,7/4/2018,Male,19847,12,Asian
1,9/23/2017,8/23/2018,Female,19250,21,Asian
1,10/24/2014,11/5/2018,Female,19757,15,Some Other Race
1,1/4/2018,7/24/2018,Male,19342,18,White
1,5/11/2012,8/17/2018,Female,19314,20,Multi-race
1,9/3/2015,,Male,19706,15,Asian
1,4/14/2017,2/19/2018,Male,19590,10,Hispanic
1,4/21/2017,11/2/2018,Male,19086,12,White
1,11/21/2016,1/27/2018,Female,19396,15,Black
1,10/5/2014,,Female,19349,14,White
1,5/2/2012,12/26/2018,Male,19902,18,Multi-race
1,12/30/2018,,Female,19557,12,White
1,11/22/2014,8/28/2019,Male,19232,13,Some Other Race
1,11/28/2014,7/17/2019,Male,19235,19,Black
1,10/8/2017,,Female,19893,11,Asian
1,2/21/2016,,Male,19619,18,Some Other Race
1,9/9/2012,,Male,19006,21,Hispanic
1,5/3/2017,,Male,19369,12,Some Other Race
1,9/11/2014,6/22/2018,Male,19514,15,Hispanic
1,8/11/2019,,Female,19356,7,Black
1,11/30/2015,12/2/2018,Male,19718,13,Asian
1,9/2/2014,8/7/2018,Female,19603,17,Multi-race
1,8/8/2013,10/19/2019,Female,19635,19,Asian
1,8/4/2014,,Female,19624,14,Multi-race
1,11/6/2018,7/12/2019,Female,19985,15,Asian
1,11/12/2015,2/23/2018,Female,19704,14,Some Other Race
1,1/3/2015,,Male,19011,16,Black
1,6/25/2019,,Male,19732,17,Multi-race
1,1/27/2015,3/16/2018,Female,19613,20,Asian
1,11/15/2016,7/17/2018,Male,19605,15,Some Other Race
1,2/1/2018,6/18/2019,Male,19977,11,Some Other Race
1,8/8/2011,,Male,19237,16,Hispanic
1,12/1/2015,9/4/2019,Male,19183,15,White
1,2/13/2016,,Male,19311,13,Black
1,8/19/2017,5/14/2019,Female,19382,9,Some Other Race
1,5/25/2014,,Female,19008,12,Black
1,11/25/2017,4/20/2019,Female,19476,14,Multi-race
1,9/15/2018,6/4/2019,Female,19072,11,Black
1,12/10/2015,8/24/2019,Female,19713,18,Multi-race
1,12/5/2014,6/17/2018,Male,19016,13,White
1,10/29/2014,3/23/2018,Male,19738,21,Multi-race
1,9/21/2017,,Female,19583,8,Some Other Race
1,9/14/2016,7/14/2018,Male,19481,13,Multi-race
1,1/16/2018,,Male,19294,16,White
1,10/20/2016,5/15/2018,Male,19361,15,Hispanic
1,11/28/2018,,Male,19055,13,Multi-race
1,12/27/2015,6/26/2018,Female,19877,16,Some Other Race
1,10/19/2018,4/2/2019,Female,19746,12,Hispanic
1,8/30/2015,6/15/2018,Male,19034,17,Multi-race
1,5/19/2017,8/27/2018,Female,19968,15,Hispanic
1,3/6/2009,9/5/2018,Female,19817,16,Multi-race
1,8/19/2013,11/29/2018,Female,19929,15,Some Other Race
1,11/24/2014,1/15/2018,Female,19794,11,Some Other Race
1,11/4/2016,7/6/2018,Male,19856,16,Black
1,5/1/2019,,Female,19826,9,Asian
1,5/20/2019,,Female,19245,12,Multi-race
1,4/8/2019,,Male,19513,12,White
1,10/3/2016,,Male,19661,16,Multi-race
1,9/12/2014,7/17/2018,Male,19980,15,Multi-race
1,11/2/2016,8/13/2018,Male,19647,19,Some Other Race
1,9/22/2016,,Male,19637,15,White
1,12/9/2014,,Male,19213,15,Asian
1,4/1/2016,,Female,19155,11,Multi-race
1,2/17/2018,,Male,19673,10,Multi-race
1,2/14/2016,,Male,19211,15,Black
1,10/15/2015,1/11/2018,Male,19213,14,White
1,12/31/2016,10/5/2018,Male,19670,19,Multi-race
1,1/3/2015,,Male,19700,16,White
1,3/31/2013,,Female,19768,13,Hispanic
1,11/20/2017,,Female,19027,16,Asian
1,7/29/2014,11/29/2018,Male,19417,13,White
1,10/3/2016,,Male,19485,18,White
1,3/18/2015,8/23/2018,Male,19120,12,Multi-race
1,5/6/2019,,Female,19295,8,Some Other Race
1,4/10/2015,,Male,19216,16,Multi-race
1,4/28/2015,11/16/2018,Male,19069,15,Black
1,4/1/2015,7/2/2018,Female,19518,23,Asian
1,12/17/2015,,Male,19772,18,Multi-race
1,5/30/2016,,Female,19871,12,Black
1,9/5/2015,7/11/2018,Female,19542,14,Hispanic
1,10/16/2016,3/13/2018,Male,19831,13,Some Other Race
1,10/26/2018,,Male,19895,12,Asian
1,11/3/2016,6/19/2018,Female,19843,11,Asian
1,9/18/2015,2/22/2018,Male,19433,18,Some Other Race
1,2/12/2017,2/7/2018,Male,19009,15,White
1,10/22/2015,6/28/2018,Female,19971,19,Asian
1,3/7/2016,8/1/2018,Female,19290,13,Hispanic
1,1/26/2016,,Female,19942,12,Multi-race
1,8/20/2016,,Male,19923,19,Asian
1,8/24/2016,,Male,19276,7,Multi-race
1,11/24/2016,7/13/2019,Male,19721,13,Some Other Race
1,9/27/2017,4/21/2018,Female,19996,15,Asian
1,10/19/2016,8/3/2018,Female,19075,20,Multi-race
1,1/22/2018,10/12/2018,Female,19643,14,Asian
1,10/26/2018,,Female,19509,12,Some Other Race
1,10/16/2017,4/4/2018,Male,19135,13,Some Other Race
1,1/20/2018,4/25/2018,Male,19099,10,Multi-race
1,12/4/2018,6/19/2019,Female,19134,13,Asian
1,11/5/2016,5/21/2018,Male,19916,10,Hispanic
1,11/12/2016,8/14/2019,Male,19253,11,Some Other Race
1,10/8/2016,9/10/2018,Male,19699,10,Multi-race
1,11/4/2017,5/6/2019,Female,19491,18,White
1,10/12/2017,4/9/2018,Female,19127,13,Multi-race
1,11/14/2016,8/7/2018,Female,19984,16,White
1,1/14/2018,6/10/2018,Female,19731,12,Black
1,11/28/2016,6/15/2019,Female,19120,16,Hispanic
1,2/6/2017,11/23/2018,Male,19024,13,Asian
1,3/26/2017,8/19/2018,Male,19360,13,Multi-race
1,9/19/2017,,Male,19294,15,Some Other Race
1,11/4/2017,10/22/2018,Male,19141,8,Asian
1,9/28/2017,,Male,19049,10,Hispanic
1,12/24/2017,8/24/2019,Female,19913,14,White
1,10/15/2017,,Male,19345,13,White
1,10/23/2017,,Male,19338,14,Some Other Race
1,10/1/2017,,Female,19391,9,White
1,10/13/2017,,Male,19672,14,White
1,12/6/2017,6/1/2018,Female,19989,9,Some Other Race
1,11/5/2017,9/12/2018,Male,19613,9,White
1,11/3/2017,9/22/2018,Male,19160,10,Hispanic
1,9/28/2017,6/7/2019,Female,19649,14,Multi-race
1,1/6/2018,10/5/2019,Female,19569,11,Black
1,10/14/2017,,Female,19657,12,White
1,10/12/2017,,Male,19299,19,Asian
1,5/14/2018,,Male,19400,10,Some Other Race
1,10/18/2017,11/8/2018,Male,19779,12,Asian
1,3/31/2018,8/8/2018,Male,19098,12,Black
1,8/8/2018,,Male,19611,10,Black
1,9/28/2018,,Male,19560,11,Black
1,10/8/2015,2/24/2018,Female,19538,17,Hispanic
1,1/5/2017,,Male,19517,17,Asian
1,4/1/2017,3/5/2018,Female,19950,13,Multi-race
1,3/16/2017,,Female,19239,9,Multi-race
1,10/22/2016,5/4/2018,Male,19277,15,Multi-race
1,11/12/2018,7/18/2019,Male,19208,17,Some Other Race
1,1/6/2018,7/13/2019,Male,19322,16,Multi-race
1,3/22/2017,8/31/2019,Male,19346,12,Black
1,1/11/2018,9/25/2018,Female,19336,14,Some Other Race
1,10/12/2017,,Female,19755,8,Black
1,3/6/2016,,Female,19861,14,Black
1,6/10/2016,8/19/2018,Female,19275,14,Black
1,9/10/2015,6/28/2018,Male,19051,13,Black
1,9/14/2015,6/12/2019,Female,19459,14,Multi-race
1,9/3/2015,1/4/2018,Female,19444,20,Some Other Race
1,9/4/2015,8/25/2018,Male,19214,18,Some Other Race
1,10/21/2015,8/4/2019,Female,19563,11,Some Other Race
1,1/23/2016,7/3/2018,Male,19020,18,White
1,9/13/2017,1/1/2019,Female,19644,14,Black
1,11/2/2015,11/24/2018,Male,19243,12,Some Other Race
1,10/4/2016,5/28/2018,Male,19022,9,Asian
1,10/3/2016,8/19/2018,Female,19671,13,Asian
1,11/19/2016,,Female,19457,11,Black
1,11/4/2018,,Male,19157,8,Some Other Race
1,10/4/2016,7/31/2018,Female,19659,13,Asian
1,4/28/2018,10/27/2018,Male,19567,14,Multi-race
1,11/16/2017,7/22/2019,Male,19182,12,White
1,12/25/2016,6/26/2019,Male,19142,16,Multi-race
1,9/25/2016,,Male,19667,8,Some Other Race
1,1/25/2019,,Male,19675,12,Multi-race
1,10/24/2016,11/23/2018,Male,19886,15,Black
1,9/10/2018,3/5/2019,Male,19499,9,Black
1,3/17/2019,10/26/2019,Female,19960,15,Asian
1,11/18/2016,2/27/2018,Female,19369,9,Multi-race
1,10/19/2016,8/2/2019,Male,19607,9,Asian
1,11/20/2016,8/19/2018,Male,19710,15,Black
1,11/7/2016,2/12/2019,Male,19948,15,Asian
1,4/24/2018,6/20/2019,Female,19489,7,Hispanic
1,5/31/2019,,Female,19463,8,Hispanic
1,8/12/2017,,Female,19694,11,Multi-race
1,8/2/2017,6/4/2019,Female,19618,8,Asian
1,4/30/2019,,Female,19307,8,Asian
1,1/25/2018,7/17/2018,Male,19869,7,Asian
1,6/14/2017,,Male,19646,15,White
1,7/1/2018,9/12/2019,Male,19487,11,Asian
1,3/14/2018,7/13/2019,Female,19478,7,Black
1,9/27/2018,,Male,19046,10,Multi-race
1,10/20/2017,,Female,19904,14,Some Other Race
1,12/13/2017,,Male,19066,12,Some Other Race
1,2/4/2018,11/20/2019,Female,19900,12,White
1,12/8/2017,10/13/2018,Female,19490,13,White
1,11/20/2017,11/21/2019,Female,19733,11,White
1,9/9/2017,3/31/2019,Male,19928,8,Multi-race
1,9/15/2017,12/20/2018,Female,19690,8,Hispanic
1,11/20/2018,,Male,19944,9,Black
1,10/8/2017,7/17/2018,Male,19054,8,Multi-race
1,11/20/2017,7/14/2018,Male,19693,10,Hispanic
1,11/23/2017,8/3/2019,Male,19279,14,Black
1,1/17/2018,11/11/2018,Male,19797,11,Black
1,10/1/2018,9/14/2019,Male,19997,10,Multi-race
1,10/2/2018,,Female,19602,17,Hispanic
1,9/16/2016,4/8/2018,Male,19662,9,Asian
1,4/10/2018,,Male,19123,9,White
1,10/28/2017,6/3/2019,Male,19269,10,Asian
1,12/12/2018,,Female,19313,13,Asian
1,10/17/2018,,Female,19422,10,Black
1,9/8/2017,7/19/2018,Male,19187,14,Hispanic
1,7/12/2015,,Female,19091,16,Multi-race
1,10/4/2016,11/23/2018,Male,19765,13,Hispanic
1,4/9/2016,5/17/2019,Male,19294,17,Multi-race
1,9/15/2015,7/14/2019,Male,19148,9,Asian
1,10/8/2015,3/14/2018,Female,19519,15,White
1,9/15/2016,7/17/2019,Female,19911,14,White
1,8/9/2016,10/5/2018,Female,19328,15,Hispanic
1,9/12/2016,7/5/2018,Female,19173,16,Some Other Race
1,9/22/2016,6/30/2018,Male,19941,15,Multi-race
1,8/14/2016,7/31/2018,Female,19756,13,Multi-race
1,4/20/2017,,Female,19338,15,Multi-race
1,10/9/2016,8/17/2018,Female,19974,17,Asian
1,10/27/2017,3/12/2019,Female,19256,14,Hispanic
1,9/1/2016,7/10/2018,Female,19291,16,Some Other Race
1,10/20/2018,7/23/2019,Female,19486,14,Multi-race
1,9/10/2016,2/28/2019,Female,19390,14,White
1,1/5/2017,7/12/2018,Male,19269,9,Hispanic
1,8/31/2016,3/8/2018,Male,19862,14,Some Other Race
1,9/19/2016,10/2/2018,Female,19332,13,Asian
1,12/11/2017,6/30/2018,Female,19857,11,Black
1,2/7/2017,5/23/2018,Male,19919,10,Some Other Race
1,8/5/2019,,Female,19333,14,Some Other Race
1,9/24/2018,2/5/2019,Female,19614,11,Multi-race
1,1/19/2017,7/11/2019,Male,19897,8,Black
1,9/11/2019,,Male,19007,10,White
1,9/26/2017,9/15/2018,Male,19828,13,Multi-race
1,7/22/2017,2/8/2019,Female,19905,16,Some Other Race
1,12/29/2017,9/25/2019,Male,19378,16,Black
1,10/10/2017,10/28/2018,Female,19506,16,Asian
1,12/11/2018,,Female,19173,20,Hispanic
